index,id,kind,component,cx,cy
921,e_r_0_5_r_1_5_0,SidewalkSegment,0,249.0,1595.8
922,e_r_1_0_r_0_0_0,SidewalkSegment,0,257.6,104.2
923,e_r_1_0_r_2_0_0,SidewalkSegment,0,546.7,95.8
924,e_r_1_0_r_park_hub_0,SidewalkSegment,0,401.6,248.7
925,e_r_1_2_r_0_2_0,SidewalkSegment,0,252.0,704.2
926,e_r_1_2_r_1_3_0,SidewalkSegment,0,404.2,850.0
927,e_r_1_2_r_2_2_0,SidewalkSegment,0,548.0,695.8
928,e_r_1_2_r_park_hub_0,SidewalkSegment,0,398.4,551.3
929,e_r_1_3_r_0_3_0,SidewalkSegment,0,250.0,1004.2
930,e_r_1_3_r_1_2_0,SidewalkSegment,0,395.8,850.0
931,e_r_1_3_r_1_4_0,SidewalkSegment,0,404.2,1150.0
932,e_r_1_3_r_2_3_0,SidewalkSegment,0,550.0,995.8
933,e_r_1_4_r_0_4_0,SidewalkSegment,0,250.0,1304.2
934,e_r_1_4_r_1_3_0,SidewalkSegment,0,395.8,1150.0
935,e_r_1_4_r_1_5_0,SidewalkSegment,0,404.2,1450.0
936,e_r_1_4_r_2_4_0,SidewalkSegment,0,550.0,1295.8
937,e_r_1_5_r_0_5_0,SidewalkSegment,0,249.0,1604.2
938,e_r_1_5_r_1_4_0,SidewalkSegment,0,395.8,1450.0
939,e_r_1_5_r_2_5_0,SidewalkSegment,0,550.0,1595.8
940,e_r_2_0_r_1_0_0,SidewalkSegment,0,546.7,104.2
941,e_r_2_0_r_2_1_0,SidewalkSegment,0,704.2,252.0
942,e_r_2_0_r_3_0_0,SidewalkSegment,0,850.0,95.8
943,e_r_2_0_r_park_hub_0,SidewalkSegment,0,550.1,252.1
944,e_r_2_1_r_2_0_0,SidewalkSegment,0,695.8,252.0
945,e_r_2_1_r_2_2_0,SidewalkSegment,0,704.2,548.0
946,e_r_2_1_r_3_1_0,SidewalkSegment,0,850.0,395.8
947,e_r_2_1_r_park_hub_0,SidewalkSegment,0,551.3,401.6
948,e_r_2_2_r_1_2_0,SidewalkSegment,0,548.0,704.2
949,e_r_2_2_r_2_1_0,SidewalkSegment,0,695.8,548.0
950,e_r_2_2_r_2_3_0,SidewalkSegment,0,704.2,850.0
951,e_r_2_2_r_3_2_0,SidewalkSegment,0,850.0,695.8
952,e_r_2_2_r_park_hub_0,SidewalkSegment,0,547.9,550.1
953,e_r_2_3_r_1_3_0,SidewalkSegment,0,550.0,1004.2
954,e_r_2_3_r_2_2_0,SidewalkSegment,0,695.8,850.0
955,e_r_2_3_r_2_4_0,SidewalkSegment,0,704.2,1150.0
956,e_r_2_3_r_3_3_0,SidewalkSegment,0,850.0,995.8
957,e_r_2_4_r_1_4_0,SidewalkSegment,0,550.0,1304.2
958,e_r_2_4_r_2_3_0,SidewalkSegment,0,695.8,1150.0
959,e_r_2_4_r_2_5_0,SidewalkSegment,0,704.2,1450.0
960,e_r_2_4_r_3_4_0,SidewalkSegment,0,850.0,1295.8
961,e_r_2_5_r_1_5_0,SidewalkSegment,0,550.0,1604.2
962,e_r_2_5_r_2_4_0,SidewalkSegment,0,695.8,1450.0
963,e_r_2_5_r_3_5_0,SidewalkSegment,0,850.0,1595.8
964,e_r_3_0_r_2_0_0,SidewalkSegment,0,850.0,104.2
965,e_r_3_0_r_3_1_0,SidewalkSegment,0,1004.2,250.0
966,e_r_3_0_r_4_0_0,SidewalkSegment,0,1150.0,95.8
967,e_r_3_1_r_2_1_0,SidewalkSegment,0,850.0,404.2
968,e_r_3_1_r_3_0_0,SidewalkSegment,0,995.8,250.0
969,e_r_3_1_r_3_2_0,SidewalkSegment,0,1004.2,550.0
970,e_r_3_1_r_4_1_0,SidewalkSegment,0,1150.0,395.8
971,e_r_3_1_r_lot0_stub_0,SidewalkSegment,0,995.8,376.4
972,e_r_3_2_r_2_2_0,SidewalkSegment,0,850.0,704.2
973,e_r_3_2_r_3_1_0,SidewalkSegment,0,995.8,550.0
974,e_r_3_2_r_3_3_0,SidewalkSegment,0,1004.2,850.0
975,e_r_3_2_r_4_2_0,SidewalkSegment,0,1150.0,695.8
976,e_r_3_3_r_2_3_0,SidewalkSegment,0,850.0,1004.2
977,e_r_3_3_r_3_2_0,SidewalkSegment,0,995.8,850.0
978,e_r_3_3_r_3_4_0,SidewalkSegment,0,1004.2,1150.0
979,e_r_3_3_r_4_3_0,SidewalkSegment,0,1150.0,995.8
980,e_r_3_4_r_2_4_0,SidewalkSegment,0,850.0,1304.2
981,e_r_3_4_r_3_3_0,SidewalkSegment,0,995.8,1150.0
982,e_r_3_4_r_3_5_0,SidewalkSegment,0,1004.2,1450.0
983,e_r_3_4_r_4_4_0,SidewalkSegment,0,1150.0,1295.8
984,e_r_3_5_r_2_5_0,SidewalkSegment,0,850.0,1604.2
985,e_r_3_5_r_3_4_0,SidewalkSegment,0,995.8,1450.0
986,e_r_3_5_r_4_5_0,SidewalkSegment,0,1150.0,1595.8
987,e_r_4_0_r_3_0_0,SidewalkSegment,0,1150.0,104.2
988,e_r_4_0_r_4_1_0,SidewalkSegment,0,1304.2,250.0
989,e_r_4_0_r_5_0_0,SidewalkSegment,0,1451.0,95.8
990,e_r_4_1_r_3_1_0,SidewalkSegment,0,1150.0,404.2
991,e_r_4_1_r_4_0_0,SidewalkSegment,0,1295.8,250.0
992,e_r_4_1_r_4_2_0,SidewalkSegment,0,1304.2,550.0
993,e_r_4_1_r_5_1_0,SidewalkSegment,0,1450.0,395.8
994,e_r_4_2_r_3_2_0,SidewalkSegment,0,1150.0,704.2
995,e_r_4_2_r_4_1_0,SidewalkSegment,0,1295.8,550.0
996,e_r_4_2_r_4_3_0,SidewalkSegment,0,1304.2,850.0
997,e_r_4_2_r_5_2_0,SidewalkSegment,0,1450.0,695.8
998,e_r_4_3_r_3_3_0,SidewalkSegment,0,1150.0,1004.2
999,e_r_4_3_r_4_2_0,SidewalkSegment,0,1295.8,850.0
1000,e_r_4_3_r_4_4_0,SidewalkSegment,0,1304.2,1150.0
1001,e_r_4_3_r_5_3_0,SidewalkSegment,0,1450.0,995.8
1002,e_r_4_3_r_lot1_stub_0,SidewalkSegment,0,1323.6,995.8
1003,e_r_4_4_r_3_4_0,SidewalkSegment,0,1150.0,1304.2
1004,e_r_4_4_r_4_3_0,SidewalkSegment,0,1295.8,1150.0
1005,e_r_4_4_r_4_5_0,SidewalkSegment,0,1304.2,1450.0
1006,e_r_4_4_r_5_4_0,SidewalkSegment,0,1450.0,1295.8
1007,e_r_4_5_r_3_5_0,SidewalkSegment,0,1150.0,1604.2
1008,e_r_4_5_r_4_4_0,SidewalkSegment,0,1295.8,1450.0
1009,e_r_4_5_r_5_5_0,SidewalkSegment,0,1451.0,1595.8
1010,e_r_5_0_r_4_0_0,SidewalkSegment,0,1451.0,104.2
1011,e_r_5_0_r_5_1_0,SidewalkSegment,0,1604.2,249.0
1012,e_r_5_1_r_4_1_0,SidewalkSegment,0,1450.0,404.2
1013,e_r_5_1_r_5_0_0,SidewalkSegment,0,1595.8,249.0
1014,e_r_5_1_r_5_2_0,SidewalkSegment,0,1604.2,550.0
1015,e_r_5_2_r_4_2_0,SidewalkSegment,0,1450.0,704.2
1016,e_r_5_2_r_5_1_0,SidewalkSegment,0,1595.8,550.0
1017,e_r_5_2_r_5_3_0,SidewalkSegment,0,1604.2,850.0
1018,e_r_5_3_axis_w_ramp_0,SidewalkSegment,0,1429.6,1350.1
1019,e_r_5_3_r_4_3_0,SidewalkSegment,0,1450.0,1004.2
1020,e_r_5_3_r_5_2_0,SidewalkSegment,0,1595.8,850.0
1021,e_r_5_3_r_5_4_0,SidewalkSegment,0,1604.2,1158.4
1022,e_r_5_4_r_4_4_0,SidewalkSegment,0,1450.0,1304.2
1023,e_r_5_4_r_5_3_0,SidewalkSegment,0,1595.8,1158.4
1024,e_r_5_4_r_5_5_0,SidewalkSegment,0,1604.2,1451.0
1025,e_r_5_5_r_4_5_0,SidewalkSegment,0,1451.0,1604.2
1026,e_r_5_5_r_5_4_0,SidewalkSegment,0,1595.8,1451.0
1027,e_r_lot0_stub_r_3_1_0,SidewalkSegment,0,1004.2,376.4
1028,e_r_lot1_stub_r_4_3_0,SidewalkSegment,0,1323.6,1004.2
1029,e_r_park_hub_r_0_0_0,SidewalkSegment,0,252.2,254.5
1030,e_r_park_hub_r_0_1_0,SidewalkSegment,0,248.7,401.6
1031,e_r_park_hub_r_0_2_0,SidewalkSegment,0,252.1,550.1
1032,e_r_park_hub_r_1_0_0,SidewalkSegment,0,398.4,248.7
1033,e_r_park_hub_r_1_2_0,SidewalkSegment,0,401.6,551.3
1034,e_r_park_hub_r_2_0_0,SidewalkSegment,0,547.9,249.9
1035,e_r_park_hub_r_2_1_0,SidewalkSegment,0,551.3,398.4
1036,e_r_park_hub_r_2_2_0,SidewalkSegment,0,550.1,547.9
1037,e_ra_ne_r0_ra_ne_r1_0,SidewalkSegment,0,4454.5,4466.7
1038,e_ra_ne_r0_ring_N_0,SidewalkSegment,0,3407.5,4461.6
1039,e_ra_ne_r1_ra_ne_r2_0,SidewalkSegment,0,4433.3,4451.7
1040,e_ra_ne_r1_ring_E_0,SidewalkSegment,0,4432.1,3412.4
1041,e_ra_ne_r2_m_0_0_0,SidewalkSegment,0,4094.8,4106.5
1042,e_ra_ne_r2_ra_ne_r0_0,SidewalkSegment,0,4446.6,4428.7
1043,e_ra_s_r0_ra_s_r1_0,SidewalkSegment,0,2367.4,263.5
1044,e_ra_s_r0_ra_sw_r0_0,SidewalkSegment,0,1312.9,261.6
1045,e_ra_s_r1_ra_s_r2_0,SidewalkSegment,0,2343.4,274.3
1046,e_ra_s_r1_ring_SE_0,SidewalkSegment,0,3404.4,250.8
1047,e_ra_s_r2_d_3_0_0,SidewalkSegment,0,2349.2,930.3
1048,e_ra_s_r2_ra_s_r3_0,SidewalkSegment,0,2334.5,234.5
1049,e_ra_s_r3_fringe_ring_S_0,SidewalkSegment,0,2338.4,114.9
1050,e_ra_s_r3_ra_s_r0_0,SidewalkSegment,0,2358.7,227.7
1051,e_ra_sw_r0_ra_s_r0_0,SidewalkSegment,0,1312.9,238.4
1052,e_ra_sw_r0_ra_sw_r1_0,SidewalkSegment,0,262.8,261.9
1053,e_ra_sw_r1_ra_sw_r2_0,SidewalkSegment,0,233.3,253.3
1054,e_ra_sw_r1_ring_W_0,SidewalkSegment,0,255.3,1303.9
1055,e_ra_sw_r2_r_0_0_0,SidewalkSegment,0,170.2,175.7
1056,e_ra_sw_r2_ra_sw_r0_0,SidewalkSegment,0,257.3,234.9
1057,e_ring_E_d_6_3_0,SidewalkSegment,0,3773.4,2361.6
1058,e_ring_E_fringe_ring_E_0,SidewalkSegment,0,4582.6,2338.4
1059,e_ring_E_ra_ne_r1_0,SidewalkSegment,0,4455.3,3412.5
1060,e_ring_E_ring_SE_0,SidewalkSegment,0,4438.4,1299.3
1061,e_ring_NW_ring_N_0,SidewalkSegment,0,1299.2,4438.4
1062,e_ring_NW_ring_W_0,SidewalkSegment,5,238.4,3401.0
1063,e_ring_N_axis_n_drop_0,SidewalkSegment,0,2341.6,4094.4
1064,e_ring_N_fringe_ring_N_0,SidewalkSegment,0,2361.6,4582.6
1065,e_ring_N_ra_ne_r0_0,SidewalkSegment,0,3407.5,4438.4
1066,e_ring_N_ring_NW_0,SidewalkSegment,5,1299.2,4461.6
1067,e_ring_SE_ra_s_r1_0,SidewalkSegment,0,3404.7,274.0
1068,e_ring_SE_ring_E_0,SidewalkSegment,0,4461.6,1299.3
1069,e_ring_W_axis_w_zip_0,SidewalkSegment,0,596.1,2344.8
1070,e_ring_W_fringe_ring_W_0,SidewalkSegment,5,117.4,2361.6
1071,e_ring_W_ra_sw_r1_0,SidewalkSegment,0,232.1,1304.1
1072,e_ring_W_ring_NW_0,SidewalkSegment,0,261.6,3401.0
